hhid,clust,rural,strata,survey,svyCode,wave
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109049,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109087,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,rural,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.01009E+14,7109102,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110071,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.0101E+14,7110209,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111066,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111066,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111066,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111066,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111066,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111066,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111100,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01011E+14,7111145,urban,4,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,urban,3,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,urban,3,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,rural,3,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,urban,3,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,urban,3,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,urban,3,2010/11,tza-nps-2010,wave 2
7.01013E+14,7113002,urban,3,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,rural,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,rural,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01015E+14,7115088,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116357,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01016E+14,7116454,urban,4,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118003,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01018E+14,7118004,urban,3,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,rural,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119011,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01019E+14,7119072,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,rural,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01021E+14,7121174,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,rural,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,rural,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122027,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,rural,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01022E+14,7122050,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123064,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01023E+14,7123067,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,rural,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124001,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,rural,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01024E+14,7124036,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.01027E+14,7127063,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,rural,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,rural,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02001E+14,7201125,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202001,urban,3,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02002E+14,7202329,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02006E+14,7206012,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209001,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.02009E+14,7209028,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210047,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0201E+14,7210074,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,rural,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.0202E+14,7220058,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03001E+14,7301075,urban,4,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03002E+14,7302004,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,rural,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303001,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03003E+14,7303002,urban,3,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.03007E+14,7307049,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310003,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310003,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310003,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310003,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310003,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310003,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,rural,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.0301E+14,7310188,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03012E+14,7312048,urban,4,2010/11,tza-nps-2010,wave 2
7.03013E+14,7313053,urban,4,2010/11,tza-nps-2010,wave 2
7.03013E+14,7313053,urban,4,2010/11,tza-nps-2010,wave 2
7.03013E+14,7313053,urban,4,2010/11,tza-nps-2010,wave 2
7.03013E+14,7313053,urban,4,2010/11,tza-nps-2010,wave 2
7.03013E+14,7313053,urban,4,2010/11,tza-nps-2010,wave 2
7.03013E+14,7313053,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03014E+14,7314059,urban,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,urban,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,rural,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,urban,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,urban,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,urban,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,urban,4,2010/11,tza-nps-2010,wave 2
7.03017E+14,7317120,urban,4,2010/11,tza-nps-2010,wave 2
