X,Y,y3_hhid,lat_mod,lon_mod,DN,Label,Description 
31.67204,-1.57091,2970-001,-1.57091,31.67204,102,lo-lo,"Low agricultural potential, Low market access"
31.34402,-2.88386,2976-001,-2.88386,31.34402,102,lo-lo,"Low agricultural potential, Low market access"
31.3495,-2.8989,2976-007,-2.8989,31.3495,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2986-001,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2986-003,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2987-001,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2988-001,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.79663,-2.86983,2989-001,-2.86983,30.79663,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2990-001,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2991-001,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.78634,-2.88615,2992-001,-2.88615,30.78634,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2994-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2995-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2995-003,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.60823,-2.88179,2996-001,-2.88179,30.60823,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2997-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2998-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2998-002,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,2999-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,3000-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,3001-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,3002-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,3003-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46921,-2.77494,3003-003,-2.77494,30.46921,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,3004-002,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.46029,-2.82957,3005-001,-2.82957,30.46029,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3006-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3006-003,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3007-004,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3008-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3009-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.5331,-2.45224,3009-004,-2.45224,30.5331,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3010-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.5609,-2.58153,3010-003,-2.58153,30.5609,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3010-006,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3011-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3012-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3013-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3014-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.81294,-2.50928,3014-004,-2.50928,30.81294,102,lo-lo,"Low agricultural potential, Low market access"
30.58425,-2.49121,3015-001,-2.49121,30.58425,102,lo-lo,"Low agricultural potential, Low market access"
30.8114,-2.543,3015-006,-2.543,30.8114,102,lo-lo,"Low agricultural potential, Low market access"
31.36307,-1.23292,3035-002,-1.23292,31.36307,102,lo-lo,"Low agricultural potential, Low market access"
31.60701,-1.60997,3060-011,-1.60997,31.60701,102,lo-lo,"Low agricultural potential, Low market access"
33.24931,-2.66901,3062-004,-2.66901,33.24931,102,lo-lo,"Low agricultural potential, Low market access"
33.26407,-2.65785,3069-004,-2.65785,33.26407,102,lo-lo,"Low agricultural potential, Low market access"
33.08239,-3.03366,3103-003,-3.03366,33.08239,102,lo-lo,"Low agricultural potential, Low market access"
33.07249,-3.05475,3103-004,-3.05475,33.07249,102,lo-lo,"Low agricultural potential, Low market access"
33.90772,-2.32639,3107-003,-2.32639,33.90772,102,lo-lo,"Low agricultural potential, Low market access"
32.19931,-3.13524,3114-007,-3.13524,32.19931,102,lo-lo,"Low agricultural potential, Low market access"
31.01096,-6.56797,3127-004,-6.56797,31.01096,102,lo-lo,"Low agricultural potential, Low market access"
31.96259,-3.45895,3127-016,-3.45895,31.96259,102,lo-lo,"Low agricultural potential, Low market access"
34.49082,-1.47762,3222-006,-1.47762,34.49082,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3240-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3241-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3242-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3243-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3244-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3246-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3247-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3248-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.07376,-1.56409,3249-001,-1.56409,34.07376,102,lo-lo,"Low agricultural potential, Low market access"
34.88542,-4.76337,3313-103,-4.76337,34.88542,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3758-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3759-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3760-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.80616,-5.11527,3760-002,-5.11527,39.80616,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3761-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3762-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3764-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3765-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3765-003,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.79803,-5.14569,3766-001,-5.14569,39.79803,102,lo-lo,"Low agricultural potential, Low market access"
39.80119,-5.09601,3840-003,-5.09601,39.80119,102,lo-lo,"Low agricultural potential, Low market access"
39.7405,-5.10002,3853-001,-5.10002,39.7405,102,lo-lo,"Low agricultural potential, Low market access"
36.72286,-6.45662,43009,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,43040,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,43070,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,0013-001,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,0014-001,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,0014-007,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,0016-001,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,0017-001,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
36.72286,-6.45662,0018-001,-6.45662,36.72286,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0077-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0078-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0079-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0080-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0081-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0082-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0083-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.85198,-5.99373,0084-001,-5.99373,35.85198,103,hi-lo,"High agricultural potential, Low market access"
35.47141,-5.62146,0097-002,-5.62146,35.47141,103,hi-lo,"High agricultural potential, Low market access"
37.66859,-5.62676,0155-001,-5.62676,37.66859,103,hi-lo,"High agricultural potential, Low market access"
38.33339,-4.74055,0350-003,-4.74055,38.33339,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0354-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0355-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0356-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0356-006,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0357-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0358-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0358-002,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0359-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0360-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0362-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
38.56097,-5.02784,0364-001,-5.02784,38.56097,103,hi-lo,"High agricultural potential, Low market access"
39.42702,-7.00289,0387-002,-7.00289,39.42702,103,hi-lo,"High agricultural potential, Low market access"
39.02293,-10.49571,0401-001,-10.49571,39.02293,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0432-001,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0433-002,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0434-001,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0436-001,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0437-001,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
38.06034,-5.82781,0438-001,-5.82781,38.06034,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0440-001,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
38.18618,-5.72716,0441-003,-5.72716,38.18618,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0507-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0507-002,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.6627,-8.13265,0507-003,-8.13265,36.6627,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0508-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0509-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0510-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0511-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0512-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.52044,-8.10059,0512-002,-8.10059,36.52044,103,hi-lo,"High agricultural potential, Low market access"
36.93597,-7.85515,0512-003,-7.85515,36.93597,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0512-004,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0513-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0514-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0514-002,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.50537,-8.10367,0515-001,-8.10367,36.50537,103,hi-lo,"High agricultural potential, Low market access"
36.61325,-8.14329,0517-007,-8.14329,36.61325,103,hi-lo,"High agricultural potential, Low market access"
38.20088,-6.74895,0615-001,-6.74895,38.20088,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0652-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0653-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0654-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0655-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0656-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0657-002,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0658-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0659-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.15125,-8.06122,0660-001,-8.06122,39.15125,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0661-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0662-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0662-102,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0663-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0664-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0665-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0666-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.21822,-8.12542,0667-001,-8.12542,39.21822,103,hi-lo,"High agricultural potential, Low market access"
39.22402,-8.0437,0667-007,-8.0437,39.22402,103,hi-lo,"High agricultural potential, Low market access"
39.1989,-8.10024,0668-001,-8.10024,39.1989,103,hi-lo,"High agricultural potential, Low market access"
34.86763,-4.26079,0715-005,-4.26079,34.86763,103,hi-lo,"High agricultural potential, Low market access"
39.16682,-7.10416,0894-006,-7.10416,39.16682,103,hi-lo,"High agricultural potential, Low market access"
33.85056,-9.59525,0951-005,-9.59525,33.85056,103,hi-lo,"High agricultural potential, Low market access"
39.03297,-4.56491,1112-004,-4.56491,39.03297,103,hi-lo,"High agricultural potential, Low market access"
39.71022,-10.77788,1131-001,-10.77788,39.71022,103,hi-lo,"High agricultural potential, Low market access"
